Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
BT20,GSK690693_GSK1120212,FGF1,0,2.192982833,2.57332009,0.555244147,4.917442746,3.495303715,1.941452394,0.881530375,0.213279984,0.720640451,1.140125575,1.182839901,0.959711251,0.444251897,1.398489976,0.223639716,0.865894596,2.084908243,1.816493759,0.940790156,0.434342036,0.352235582,0.099959534,0.847075641,0.927116852,0.275803298,0.807916023,0.642950954,0.843052416,0.846193664,0.292193024,0.321497346,2.333744281,5.591981652,0.375246681,0.961846143,2.176804052,5.70016093,2.706006502,1.116264433,0.189238237,0.199108666,1.421514944,1.966202747,0.498465609,3.94893225,0.770752705
BT20,GSK690693_GSK1120212,FGF1,0,2.397479361,3.653564866,0.741661306,6.029595606,4.504644744,2.218438613,0.887621971,0.201400354,0.730383969,1.19710496,1.063873343,1.032822164,0.402027381,1.332034926,0.226992476,0.9689422,2.338333163,1.888444215,0.941227535,0.431175102,0.356323307,0.106536707,0.84948963,1.0944369,0.286001898,0.890263957,0.662980209,0.897330548,0.873154795,0.339411968,0.321196347,2.337301016,1.510565726,0.422235019,1.069512933,2.267196456,5.819783211,3.26885564,1.403818256,0.215292808,0.205745067,1.578016147,2.251893141,0.508306228,3.775429087,0.692818501
BT20,GSK690693_GSK1120212,FGF1,0,2.128941002,3.170120685,0.621956186,5.765262317,4.529648432,1.946977344,0.827722217,0.199212055,0.720555987,1.096385511,1.071109502,0.937996365,0.492409573,1.412421714,0.225088928,0.870108848,2.425315911,2.052138756,0.862612913,0.449291676,0.319196047,0.11151639,0.79023178,0.948987824,0.295745338,0.815487573,0.627779574,0.812834892,0.801892709,0.280786853,0.306896743,2.369585164,3.685651683,0.406396426,0.895601041,2.238138469,5.791662413,3.14206364,1.214881881,0.18160813,0.174674872,1.3339586,2.10051646,0.503008666,3.256379173,0.741158503
BT20,GSK690693_GSK1120212,FGF1,0,2.430103732,4.052322212,0.575731764,5.042022582,3.936544143,1.759575925,0.856497665,0.199809324,0.706679764,1.245649676,1.07542959,0.869138251,0.498912974,1.407598798,0.217832853,0.848442953,2.537731223,2.181151779,0.871235888,0.427623797,0.311630479,0.108505099,0.90926093,0.849000653,0.282893198,0.759456565,0.650068895,0.857780595,0.882654583,0.276626467,0.322764236,2.27238044,8.918754012,0.328181106,1.032554161,2.033191727,6.734352585,3.692680275,1.09717167,0.154654202,0.162865617,1.202922646,1.832856173,0.465920412,4.71935233,0.717876788
BT20,GSK690693_GSK1120212,FGF1,0,2.268025362,3.315902392,0.582969814,5.087804806,4.093589436,1.522361359,0.815594091,0.211143468,0.700417306,1.061073338,1.139321075,0.981796849,0.483220976,1.357027956,0.220017197,0.883844176,2.447680977,2.052556336,0.992086822,0.44770697,0.332079784,0.111427297,0.786634804,0.857812293,0.29481411,0.79060915,0.626079095,0.812020289,0.864664137,0.260044866,0.329644923,2.397764866,6.422926255,0.363076188,0.933746455,2.24662436,6.305175406,3.092327325,1.069103227,0.126939031,0.12114273,1.118219245,1.857478826,0.500328268,3.609045514,0.764784211
BT20,GSK690693_GSK1120212,FGF1,0,2.344511928,3.435401599,0.658918173,5.751925718,5.094576107,1.671129884,0.792642214,0.197877488,0.697724421,1.111486535,1.178611721,0.921586865,0.465284266,1.395663116,0.205535238,0.858774889,2.572168294,2.2007715,0.953560538,0.442879353,0.316509358,0.113288287,0.799425686,0.878459184,0.287049028,0.789687869,0.595175347,0.775159164,0.888640333,0.263554803,0.304582737,2.352456896,8.99117369,0.351675153,0.946429579,2.295310455,6.495658691,3.196111263,1.109146462,0.125227995,0.12276742,1.178206334,1.961016476,0.46559434,3.300945356,0.729488661
BT20,DMSO,IGF1,0,2.177627182,2.967836298,0.481221444,2.260609064,1.721828008,1.90312607,0.959929299,0.229999628,0.72130289,1.108811548,1.092015696,1.079439218,0.474054327,1.407307549,0.219143258,1.038189974,2.635892759,2.355285677,0.921762577,0.466819774,0.376387381,0.376374573,0.755585252,1.386914734,0.31641013,1.186935156,0.656079438,0.841776186,0.861040213,0.696759129,0.382286693,2.187474061,2.23875346,0.396067695,1.127476852,2.346733171,6.5970797,2.892741806,2.136317976,1.009154765,1.030957671,1.143692716,2.371196487,0.508155391,2.301084165,0.797143957
BT20,DMSO,IGF1,0,2.220400081,3.136028962,0.440743274,2.482221784,1.715719816,1.990345371,0.959649344,0.232911449,0.771184329,1.118073447,1.10663021,1.065184938,0.453715602,1.357637844,0.216223403,0.917352654,2.793100123,2.467254184,0.980805686,0.470456749,0.371765687,0.414802785,0.726222058,1.487839752,0.310797136,1.198046534,0.593007769,0.901984724,0.911321762,0.717719567,0.400479246,2.352949355,2.367305138,0.41165056,1.139143148,2.512992398,6.538010167,3.208620027,2.272034675,1.142462166,1.016930322,1.28359003,2.341925473,0.478137178,2.584182831,0.823430245
BT20,DMSO,IGF1,0,2.409007038,3.272192878,0.419681039,2.026221104,1.547691054,1.950512424,0.972177396,0.230869588,0.727640994,1.007824978,1.160265521,0.992278896,0.47961003,1.386670654,0.214346307,0.970944845,2.557550204,2.313824243,0.966107004,0.434739459,0.382122943,0.400518959,0.850445286,1.332537847,0.292322145,1.07307091,0.644100815,0.904728908,0.862073219,0.672832509,0.383542156,2.216750024,5.510561154,0.388731047,1.119488267,2.193693665,6.436944289,2.917592323,1.913274045,0.731539243,0.81633223,1.04960393,2.225582748,0.502700931,2.874411905,0.769133847
BT20,DMSO,IGF1,0,2.329618768,3.351112796,0.407905871,2.051156038,1.581710216,1.86654848,0.942811565,0.234358199,0.721130952,1.099049791,1.15797956,1.013052119,0.439811715,1.369908582,0.212056925,0.935083082,2.771618031,2.356171412,1.084084199,0.447172968,0.392342013,0.402645626,0.816815877,1.495898255,0.300096938,1.116556788,0.642750581,0.876173137,0.891076306,0.694706109,0.390693262,2.29909598,4.519013406,0.379612245,1.1033005,2.432231227,6.554865218,3.199959813,2.191110235,0.729550275,0.772375655,1.018122794,2.479886406,0.495381974,2.898884369,0.820531292
BT20,DMSO,IGF1,0,2.383568973,3.560808398,0.547262029,2.217690664,2.18151261,1.397679262,0.977043744,0.23491437,0.777568421,1.135720287,1.087639055,1.077448607,0.442293435,1.334327628,0.207783934,0.853884231,2.785812833,2.40063992,0.885854497,0.446989223,0.357223594,0.538764931,1.403089673,1.183891952,0.344508504,1.081126564,0.677986032,0.875601518,0.89737961,0.595015204,0.369936522,2.276376198,3.890050957,0.375390397,1.034546961,2.183305398,6.214187897,2.876114524,1.756426689,0.476272431,0.481106423,1.124109446,1.969304265,0.524301687,3.366310978,0.825156708
BT20,DMSO,IGF1,0,2.70610116,4.118461944,0.46044605,2.158290082,2.023420693,1.357364994,0.993581893,0.240581121,0.758419506,1.098275015,1.055640531,1.033718679,0.418450062,1.353844588,0.219816946,0.830933461,2.62363961,2.238931385,0.951783041,0.42465639,0.373529375,0.571192885,1.348469267,1.027848209,0.342165294,1.006580166,0.662386351,0.891766347,0.890024576,0.633928887,0.395816104,2.18732611,3.841316465,0.330307559,0.999179555,2.072516446,6.811824415,2.53423205,1.674528819,0.542748692,0.494035842,1.019022055,1.74469286,0.504906184,3.845471143,0.874674049
BT20,DMSO,IGF1,0,2.854699559,4.071956012,0.499561779,2.342495703,2.232534367,1.643067481,1.036112698,0.223052736,0.692071213,1.235357119,1.111878714,0.899178637,0.495967647,1.455890027,0.230062735,0.825114908,2.764266949,2.400379191,0.96458155,0.436547026,0.359656324,0.589871624,1.725165927,0.968878216,0.324090335,0.911253996,0.728292858,0.859382995,0.925064914,0.578307438,0.361592598,2.30363641,5.894215556,0.324670282,0.918294106,2.022406747,7.941074949,2.642310785,1.412311001,0.410156426,0.420760591,1.300990997,1.777306244,0.483102728,4.382623301,0.856207486
BT20,DMSO,IGF1,0,2.633440435,3.979200559,0.547915423,2.344189505,2.302197183,1.811723544,0.956459827,0.215407193,0.721219693,1.259663729,1.002873924,0.920235981,0.421740151,1.406223192,0.198992086,0.803853399,2.897953765,2.630006135,0.878366461,0.414667194,0.341394752,0.541662748,1.379216376,1.098515016,0.358840556,0.946459574,0.584896621,0.780470715,0.893664489,0.554597417,0.340939403,2.43369187,4.442887146,0.356356005,0.992572471,2.243112089,6.380192108,2.952004266,1.606691388,0.416913559,0.429830361,1.368182292,1.950927731,0.455970158,3.679288583,0.853594643
BT20,DMSO,IGF1,0,2.866463785,4.513632968,0.546471391,2.119505454,2.151263717,1.840980839,0.992623052,0.235331559,0.684555682,1.073060285,1.122913268,1.006110842,0.473563075,1.340794817,0.241129738,0.969812505,3.067799381,2.711403633,0.888814036,0.422118065,0.345592551,0.535227251,1.561750717,1.155970339,0.277555685,0.982383486,0.643357323,0.939269033,0.846264889,0.561749489,0.340263294,2.247915104,3.871336472,0.359244936,1.004786873,2.05183302,8.79812712,2.980203917,1.655378402,0.484103129,0.479390969,1.353423211,1.988284156,0.541942397,4.246849896,0.712492884
BT20,DMSO,IGF1,0,3.036562433,4.084040834,0.467803627,1.96652206,2.073674922,1.471118763,0.981970283,0.226935348,0.722611905,1.112233623,1.030119284,0.86774179,0.519537508,1.337610817,0.202210627,0.91008552,2.974071647,2.573847394,0.951402133,0.434440555,0.349691953,0.571353102,1.671020213,1.00465649,0.310964533,0.876571543,0.63054606,0.915245352,0.908664292,0.585808381,0.356611718,2.244910918,5.140786869,0.315592139,0.83712277,1.96365246,8.783074596,2.765370803,1.51458583,0.402542651,0.352917831,1.208794178,1.677480449,0.507660453,3.980180192,0.8266895
BT20,DMSO,IGF1,0,2.591021959,4.022452141,0.645151312,2.511970334,2.580687117,1.740923526,0.844232112,0.197143655,0.745993789,1.225707441,1.088417133,1.052649789,0.435510745,1.297015462,0.227627766,0.863116689,3.568525468,3.027873217,0.993714435,0.47883145,0.337397366,0.577157556,1.491021055,1.362074498,0.28576952,0.92270998,0.667037196,0.850436397,0.821865898,0.482797828,0.337122236,2.28986099,3.277611708,0.39341453,0.991494103,2.633620518,6.439417463,3.462124556,1.828358827,0.38894569,0.384042671,1.445235761,2.357560768,0.499386815,3.783851516,0.745316159
BT20,DMSO,IGF1,0,2.701850201,3.857061164,0.561634577,2.328897162,2.31869246,1.605558228,0.865726002,0.187845104,0.703218828,1.120999929,1.128722898,0.925151564,0.425497743,1.309973687,0.19899833,0.820162737,3.425493259,2.960907457,0.961355581,0.430630511,0.31870926,0.533152718,1.333090941,1.237391153,0.275809721,0.905406305,0.668591272,0.793814952,0.867307357,0.498399474,0.358032015,2.389199667,6.487419245,0.359465275,0.937263193,2.523092349,7.106314896,3.315558512,1.757190745,0.362030317,0.369930616,1.291680494,2.236576412,0.475735091,3.744701386,0.746075368
BT20,DMSO,IGF1,0,3.037454585,4.420873291,0.537254249,2.271105818,2.281092628,2.219221607,0.948094782,0.20913206,0.691849755,1.107365792,1.057294601,0.972393734,0.456616656,1.292566653,0.217703392,0.870252227,3.051939347,2.588209627,0.848157895,0.414110777,0.329527096,0.420367518,1.078591252,1.013230372,0.312337852,0.953478848,0.644780156,0.849197119,0.881796557,0.535091126,0.349313646,2.551767333,4.130509115,0.389669973,0.971451479,2.264342891,7.460125722,3.177000509,1.70017884,0.421282085,0.391437567,1.279371428,2.009376568,0.475179974,4.148896131,0.894990114
BT20,DMSO,IGF1,0,3.228731932,3.725363685,0.482933071,2.247882577,2.214875609,1.881840858,1.021889826,0.199097208,0.677597036,1.008088339,1.063208517,0.955172805,0.486677636,1.364470376,0.201200902,0.836767414,3.152206638,2.776888687,0.974889428,0.371455337,0.337336477,0.468976709,1.234118942,0.979370097,0.311966306,1.010111964,0.601328343,0.8932247,0.991086269,0.586238205,0.356043283,2.511143236,6.939765837,0.310559063,0.923139962,2.132932683,8.600046201,2.848423451,1.621551009,0.456407435,0.422725544,1.293053689,1.831449404,0.473974749,4.456278971,0.824492279
BT20,DMSO,IGF1,0,2.723087802,4.704456134,0.586974304,2.261618334,2.583383477,2.224899737,0.987838886,0.213018262,0.710525507,1.11339649,1.048188943,1.050543439,0.49232642,1.353884759,0.233938484,0.86187896,3.2229846,2.457455735,0.930393111,0.424930344,0.353094519,0.511288605,1.390392917,1.007060605,0.283229106,1.066154988,0.610861053,0.849372285,0.894449924,0.523391316,0.373757198,2.455186104,3.89410316,0.370106722,0.931315042,2.07279939,7.692260048,3.130999286,1.604419309,0.393480958,0.380764989,1.243875895,2.038708701,0.468838398,4.758263707,0.835920202
BT20,DMSO,IGF1,0,2.918624264,4.083390749,0.678580207,2.499372461,2.538764504,2.228280685,0.942234977,0.202821627,0.710380566,1.161395606,1.177324978,0.961082019,0.42317248,1.282073229,0.22642255,0.804564783,3.43018094,2.692113323,0.919412486,0.400730224,0.336336942,0.510727882,1.258008407,1.16935299,0.287745921,0.999145231,0.648222901,0.840429445,0.942198438,0.50635831,0.375001715,2.196385778,4.101286497,0.366188438,0.959096646,2.283029063,6.684631039,3.165366547,1.628897364,0.445682815,0.468062871,1.308786513,2.073949048,0.459991919,4.024088521,0.836332795
BT20,DMSO,PBS,0,2.177627182,2.967836298,0.481221444,2.260609064,1.721828008,1.90312607,0.959929299,0.229999628,0.72130289,1.108811548,1.092015696,1.079439218,0.474054327,1.407307549,0.219143258,1.038189974,2.635892759,2.355285677,0.921762577,0.466819774,0.376387381,0.376374573,0.755585252,1.386914734,0.31641013,1.186935156,0.656079438,0.841776186,0.861040213,0.696759129,0.382286693,2.187474061,2.23875346,0.396067695,1.127476852,2.346733171,6.5970797,2.892741806,2.136317976,1.009154765,1.030957671,1.143692716,2.371196487,0.508155391,2.301084165,0.797143957
BT20,DMSO,PBS,0,2.220400081,3.136028962,0.440743274,2.482221784,1.715719816,1.990345371,0.959649344,0.232911449,0.771184329,1.118073447,1.10663021,1.065184938,0.453715602,1.357637844,0.216223403,0.917352654,2.793100123,2.467254184,0.980805686,0.470456749,0.371765687,0.414802785,0.726222058,1.487839752,0.310797136,1.198046534,0.593007769,0.901984724,0.911321762,0.717719567,0.400479246,2.352949355,2.367305138,0.41165056,1.139143148,2.512992398,6.538010167,3.208620027,2.272034675,1.142462166,1.016930322,1.28359003,2.341925473,0.478137178,2.584182831,0.823430245
BT20,DMSO,PBS,0,2.409007038,3.272192878,0.419681039,2.026221104,1.547691054,1.950512424,0.972177396,0.230869588,0.727640994,1.007824978,1.160265521,0.992278896,0.47961003,1.386670654,0.214346307,0.970944845,2.557550204,2.313824243,0.966107004,0.434739459,0.382122943,0.400518959,0.850445286,1.332537847,0.292322145,1.07307091,0.644100815,0.904728908,0.862073219,0.672832509,0.383542156,2.216750024,5.510561154,0.388731047,1.119488267,2.193693665,6.436944289,2.917592323,1.913274045,0.731539243,0.81633223,1.04960393,2.225582748,0.502700931,2.874411905,0.769133847
BT20,DMSO,PBS,0,2.329618768,3.351112796,0.407905871,2.051156038,1.581710216,1.86654848,0.942811565,0.234358199,0.721130952,1.099049791,1.15797956,1.013052119,0.439811715,1.369908582,0.212056925,0.935083082,2.771618031,2.356171412,1.084084199,0.447172968,0.392342013,0.402645626,0.816815877,1.495898255,0.300096938,1.116556788,0.642750581,0.876173137,0.891076306,0.694706109,0.390693262,2.29909598,4.519013406,0.379612245,1.1033005,2.432231227,6.554865218,3.199959813,2.191110235,0.729550275,0.772375655,1.018122794,2.479886406,0.495381974,2.898884369,0.820531292
BT20,DMSO,PBS,0,2.383568973,3.560808398,0.547262029,2.217690664,2.18151261,1.397679262,0.977043744,0.23491437,0.777568421,1.135720287,1.087639055,1.077448607,0.442293435,1.334327628,0.207783934,0.853884231,2.785812833,2.40063992,0.885854497,0.446989223,0.357223594,0.538764931,1.403089673,1.183891952,0.344508504,1.081126564,0.677986032,0.875601518,0.89737961,0.595015204,0.369936522,2.276376198,3.890050957,0.375390397,1.034546961,2.183305398,6.214187897,2.876114524,1.756426689,0.476272431,0.481106423,1.124109446,1.969304265,0.524301687,3.366310978,0.825156708
BT20,DMSO,PBS,0,2.70610116,4.118461944,0.46044605,2.158290082,2.023420693,1.357364994,0.993581893,0.240581121,0.758419506,1.098275015,1.055640531,1.033718679,0.418450062,1.353844588,0.219816946,0.830933461,2.62363961,2.238931385,0.951783041,0.42465639,0.373529375,0.571192885,1.348469267,1.027848209,0.342165294,1.006580166,0.662386351,0.891766347,0.890024576,0.633928887,0.395816104,2.18732611,3.841316465,0.330307559,0.999179555,2.072516446,6.811824415,2.53423205,1.674528819,0.542748692,0.494035842,1.019022055,1.74469286,0.504906184,3.845471143,0.874674049
BT20,DMSO,PBS,0,2.854699559,4.071956012,0.499561779,2.342495703,2.232534367,1.643067481,1.036112698,0.223052736,0.692071213,1.235357119,1.111878714,0.899178637,0.495967647,1.455890027,0.230062735,0.825114908,2.764266949,2.400379191,0.96458155,0.436547026,0.359656324,0.589871624,1.725165927,0.968878216,0.324090335,0.911253996,0.728292858,0.859382995,0.925064914,0.578307438,0.361592598,2.30363641,5.894215556,0.324670282,0.918294106,2.022406747,7.941074949,2.642310785,1.412311001,0.410156426,0.420760591,1.300990997,1.777306244,0.483102728,4.382623301,0.856207486
BT20,DMSO,PBS,0,2.633440435,3.979200559,0.547915423,2.344189505,2.302197183,1.811723544,0.956459827,0.215407193,0.721219693,1.259663729,1.002873924,0.920235981,0.421740151,1.406223192,0.198992086,0.803853399,2.897953765,2.630006135,0.878366461,0.414667194,0.341394752,0.541662748,1.379216376,1.098515016,0.358840556,0.946459574,0.584896621,0.780470715,0.893664489,0.554597417,0.340939403,2.43369187,4.442887146,0.356356005,0.992572471,2.243112089,6.380192108,2.952004266,1.606691388,0.416913559,0.429830361,1.368182292,1.950927731,0.455970158,3.679288583,0.853594643
BT20,DMSO,PBS,0,2.866463785,4.513632968,0.546471391,2.119505454,2.151263717,1.840980839,0.992623052,0.235331559,0.684555682,1.073060285,1.122913268,1.006110842,0.473563075,1.340794817,0.241129738,0.969812505,3.067799381,2.711403633,0.888814036,0.422118065,0.345592551,0.535227251,1.561750717,1.155970339,0.277555685,0.982383486,0.643357323,0.939269033,0.846264889,0.561749489,0.340263294,2.247915104,3.871336472,0.359244936,1.004786873,2.05183302,8.79812712,2.980203917,1.655378402,0.484103129,0.479390969,1.353423211,1.988284156,0.541942397,4.246849896,0.712492884
BT20,DMSO,PBS,0,3.036562433,4.084040834,0.467803627,1.96652206,2.073674922,1.471118763,0.981970283,0.226935348,0.722611905,1.112233623,1.030119284,0.86774179,0.519537508,1.337610817,0.202210627,0.91008552,2.974071647,2.573847394,0.951402133,0.434440555,0.349691953,0.571353102,1.671020213,1.00465649,0.310964533,0.876571543,0.63054606,0.915245352,0.908664292,0.585808381,0.356611718,2.244910918,5.140786869,0.315592139,0.83712277,1.96365246,8.783074596,2.765370803,1.51458583,0.402542651,0.352917831,1.208794178,1.677480449,0.507660453,3.980180192,0.8266895
BT20,DMSO,PBS,0,2.591021959,4.022452141,0.645151312,2.511970334,2.580687117,1.740923526,0.844232112,0.197143655,0.745993789,1.225707441,1.088417133,1.052649789,0.435510745,1.297015462,0.227627766,0.863116689,3.568525468,3.027873217,0.993714435,0.47883145,0.337397366,0.577157556,1.491021055,1.362074498,0.28576952,0.92270998,0.667037196,0.850436397,0.821865898,0.482797828,0.337122236,2.28986099,3.277611708,0.39341453,0.991494103,2.633620518,6.439417463,3.462124556,1.828358827,0.38894569,0.384042671,1.445235761,2.357560768,0.499386815,3.783851516,0.745316159
BT20,DMSO,PBS,0,2.701850201,3.857061164,0.561634577,2.328897162,2.31869246,1.605558228,0.865726002,0.187845104,0.703218828,1.120999929,1.128722898,0.925151564,0.425497743,1.309973687,0.19899833,0.820162737,3.425493259,2.960907457,0.961355581,0.430630511,0.31870926,0.533152718,1.333090941,1.237391153,0.275809721,0.905406305,0.668591272,0.793814952,0.867307357,0.498399474,0.358032015,2.389199667,6.487419245,0.359465275,0.937263193,2.523092349,7.106314896,3.315558512,1.757190745,0.362030317,0.369930616,1.291680494,2.236576412,0.475735091,3.744701386,0.746075368
BT20,DMSO,PBS,0,3.037454585,4.420873291,0.537254249,2.271105818,2.281092628,2.219221607,0.948094782,0.20913206,0.691849755,1.107365792,1.057294601,0.972393734,0.456616656,1.292566653,0.217703392,0.870252227,3.051939347,2.588209627,0.848157895,0.414110777,0.329527096,0.420367518,1.078591252,1.013230372,0.312337852,0.953478848,0.644780156,0.849197119,0.881796557,0.535091126,0.349313646,2.551767333,4.130509115,0.389669973,0.971451479,2.264342891,7.460125722,3.177000509,1.70017884,0.421282085,0.391437567,1.279371428,2.009376568,0.475179974,4.148896131,0.894990114
BT20,DMSO,PBS,0,3.228731932,3.725363685,0.482933071,2.247882577,2.214875609,1.881840858,1.021889826,0.199097208,0.677597036,1.008088339,1.063208517,0.955172805,0.486677636,1.364470376,0.201200902,0.836767414,3.152206638,2.776888687,0.974889428,0.371455337,0.337336477,0.468976709,1.234118942,0.979370097,0.311966306,1.010111964,0.601328343,0.8932247,0.991086269,0.586238205,0.356043283,2.511143236,6.939765837,0.310559063,0.923139962,2.132932683,8.600046201,2.848423451,1.621551009,0.456407435,0.422725544,1.293053689,1.831449404,0.473974749,4.456278971,0.824492279
BT20,DMSO,PBS,0,2.723087802,4.704456134,0.586974304,2.261618334,2.583383477,2.224899737,0.987838886,0.213018262,0.710525507,1.11339649,1.048188943,1.050543439,0.49232642,1.353884759,0.233938484,0.86187896,3.2229846,2.457455735,0.930393111,0.424930344,0.353094519,0.511288605,1.390392917,1.007060605,0.283229106,1.066154988,0.610861053,0.849372285,0.894449924,0.523391316,0.373757198,2.455186104,3.89410316,0.370106722,0.931315042,2.07279939,7.692260048,3.130999286,1.604419309,0.393480958,0.380764989,1.243875895,2.038708701,0.468838398,4.758263707,0.835920202
BT20,DMSO,PBS,0,2.918624264,4.083390749,0.678580207,2.499372461,2.538764504,2.228280685,0.942234977,0.202821627,0.710380566,1.161395606,1.177324978,0.961082019,0.42317248,1.282073229,0.22642255,0.804564783,3.43018094,2.692113323,0.919412486,0.400730224,0.336336942,0.510727882,1.258008407,1.16935299,0.287745921,0.999145231,0.648222901,0.840429445,0.942198438,0.50635831,0.375001715,2.196385778,4.101286497,0.366188438,0.959096646,2.283029063,6.684631039,3.165366547,1.628897364,0.445682815,0.468062871,1.308786513,2.073949048,0.459991919,4.024088521,0.836332795
BT20,DMSO,Serum,0,2.177627182,2.967836298,0.481221444,2.260609064,1.721828008,1.90312607,0.959929299,0.229999628,0.72130289,1.108811548,1.092015696,1.079439218,0.474054327,1.407307549,0.219143258,1.038189974,2.635892759,2.355285677,0.921762577,0.466819774,0.376387381,0.376374573,0.755585252,1.386914734,0.31641013,1.186935156,0.656079438,0.841776186,0.861040213,0.696759129,0.382286693,2.187474061,2.23875346,0.396067695,1.127476852,2.346733171,6.5970797,2.892741806,2.136317976,1.009154765,1.030957671,1.143692716,2.371196487,0.508155391,2.301084165,0.797143957
BT20,DMSO,Serum,0,2.220400081,3.136028962,0.440743274,2.482221784,1.715719816,1.990345371,0.959649344,0.232911449,0.771184329,1.118073447,1.10663021,1.065184938,0.453715602,1.357637844,0.216223403,0.917352654,2.793100123,2.467254184,0.980805686,0.470456749,0.371765687,0.414802785,0.726222058,1.487839752,0.310797136,1.198046534,0.593007769,0.901984724,0.911321762,0.717719567,0.400479246,2.352949355,2.367305138,0.41165056,1.139143148,2.512992398,6.538010167,3.208620027,2.272034675,1.142462166,1.016930322,1.28359003,2.341925473,0.478137178,2.584182831,0.823430245
BT20,DMSO,Serum,0,2.409007038,3.272192878,0.419681039,2.026221104,1.547691054,1.950512424,0.972177396,0.230869588,0.727640994,1.007824978,1.160265521,0.992278896,0.47961003,1.386670654,0.214346307,0.970944845,2.557550204,2.313824243,0.966107004,0.434739459,0.382122943,0.400518959,0.850445286,1.332537847,0.292322145,1.07307091,0.644100815,0.904728908,0.862073219,0.672832509,0.383542156,2.216750024,5.510561154,0.388731047,1.119488267,2.193693665,6.436944289,2.917592323,1.913274045,0.731539243,0.81633223,1.04960393,2.225582748,0.502700931,2.874411905,0.769133847
BT20,DMSO,Serum,0,2.329618768,3.351112796,0.407905871,2.051156038,1.581710216,1.86654848,0.942811565,0.234358199,0.721130952,1.099049791,1.15797956,1.013052119,0.439811715,1.369908582,0.212056925,0.935083082,2.771618031,2.356171412,1.084084199,0.447172968,0.392342013,0.402645626,0.816815877,1.495898255,0.300096938,1.116556788,0.642750581,0.876173137,0.891076306,0.694706109,0.390693262,2.29909598,4.519013406,0.379612245,1.1033005,2.432231227,6.554865218,3.199959813,2.191110235,0.729550275,0.772375655,1.018122794,2.479886406,0.495381974,2.898884369,0.820531292
BT20,DMSO,Serum,0,2.383568973,3.560808398,0.547262029,2.217690664,2.18151261,1.397679262,0.977043744,0.23491437,0.777568421,1.135720287,1.087639055,1.077448607,0.442293435,1.334327628,0.207783934,0.853884231,2.785812833,2.40063992,0.885854497,0.446989223,0.357223594,0.538764931,1.403089673,1.183891952,0.344508504,1.081126564,0.677986032,0.875601518,0.89737961,0.595015204,0.369936522,2.276376198,3.890050957,0.375390397,1.034546961,2.183305398,6.214187897,2.876114524,1.756426689,0.476272431,0.481106423,1.124109446,1.969304265,0.524301687,3.366310978,0.825156708
BT20,DMSO,Serum,0,2.70610116,4.118461944,0.46044605,2.158290082,2.023420693,1.357364994,0.993581893,0.240581121,0.758419506,1.098275015,1.055640531,1.033718679,0.418450062,1.353844588,0.219816946,0.830933461,2.62363961,2.238931385,0.951783041,0.42465639,0.373529375,0.571192885,1.348469267,1.027848209,0.342165294,1.006580166,0.662386351,0.891766347,0.890024576,0.633928887,0.395816104,2.18732611,3.841316465,0.330307559,0.999179555,2.072516446,6.811824415,2.53423205,1.674528819,0.542748692,0.494035842,1.019022055,1.74469286,0.504906184,3.845471143,0.874674049
BT20,DMSO,Serum,0,2.854699559,4.071956012,0.499561779,2.342495703,2.232534367,1.643067481,1.036112698,0.223052736,0.692071213,1.235357119,1.111878714,0.899178637,0.495967647,1.455890027,0.230062735,0.825114908,2.764266949,2.400379191,0.96458155,0.436547026,0.359656324,0.589871624,1.725165927,0.968878216,0.324090335,0.911253996,0.728292858,0.859382995,0.925064914,0.578307438,0.361592598,2.30363641,5.894215556,0.324670282,0.918294106,2.022406747,7.941074949,2.642310785,1.412311001,0.410156426,0.420760591,1.300990997,1.777306244,0.483102728,4.382623301,0.856207486
BT20,DMSO,Serum,0,2.633440435,3.979200559,0.547915423,2.344189505,2.302197183,1.811723544,0.956459827,0.215407193,0.721219693,1.259663729,1.002873924,0.920235981,0.421740151,1.406223192,0.198992086,0.803853399,2.897953765,2.630006135,0.878366461,0.414667194,0.341394752,0.541662748,1.379216376,1.098515016,0.358840556,0.946459574,0.584896621,0.780470715,0.893664489,0.554597417,0.340939403,2.43369187,4.442887146,0.356356005,0.992572471,2.243112089,6.380192108,2.952004266,1.606691388,0.416913559,0.429830361,1.368182292,1.950927731,0.455970158,3.679288583,0.853594643
