Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
BT20,GSK690693_GSK1120212,HGF,0,2.1929828330000003,2.57332009,0.555244147,4.917442746,3.495303715,1.9414523940000001,0.881530375,0.21327998399999998,0.720640451,1.140125575,1.182839901,0.959711251,0.444251897,1.398489976,0.22363971600000002,0.865894596,1.1552207209999998,2.084908243,1.816493759,0.9407901559999999,0.43434203600000004,0.35223558200000005,0.099959534,0.847075641,0.927116852,0.27580329800000003,0.807916023,0.642950954,0.8430524159999999,0.8461936640000001,0.29219302399999997,0.321497346,2.333744281,5.591981652,0.375246681,0.9618461429999999,2.176804052,5.70016093,2.7060065019999997,1.116264433,0.189238237,0.19910866600000002,1.4215149440000001,1.9662027469999999,0.498465609,1.734359573,3.94893225,0.770752705
BT20,GSK690693_GSK1120212,HGF,0,2.397479361,3.6535648660000004,0.7416613059999999,6.029595606,4.504644744,2.218438613,0.887621971,0.20140035399999998,0.730383969,1.19710496,1.063873343,1.0328221640000002,0.402027381,1.332034926,0.22699247600000003,0.9689421999999999,1.0827900529999999,2.338333163,1.888444215,0.941227535,0.43117510200000003,0.35632330700000003,0.106536707,0.84948963,1.0944368999999998,0.28600189800000003,0.890263957,0.662980209,0.897330548,0.873154795,0.33941196799999995,0.321196347,2.337301016,1.5105657259999998,0.422235019,1.069512933,2.2671964559999997,5.819783211,3.26885564,1.4038182559999999,0.215292808,0.205745067,1.5780161469999998,2.251893141,0.5083062279999999,1.401926095,3.775429087,0.692818501
BT20,GSK690693_GSK1120212,HGF,0,2.128941002,3.170120685,0.621956186,5.765262317,4.529648432,1.946977344,0.827722217,0.199212055,0.720555987,1.096385511,1.071109502,0.937996365,0.492409573,1.4124217140000002,0.225088928,0.870108848,1.013604739,2.4253159109999998,2.0521387559999997,0.862612913,0.44929167600000003,0.319196047,0.11151639,0.79023178,0.948987824,0.295745338,0.815487573,0.627779574,0.812834892,0.8018927090000001,0.280786853,0.306896743,2.369585164,3.685651683,0.40639642600000003,0.8956010409999999,2.238138469,5.791662412999999,3.14206364,1.214881881,0.18160813,0.17467487199999998,1.3339586,2.10051646,0.503008666,1.541540004,3.256379173,0.741158503
BT20,GSK690693_GSK1120212,HGF,0,2.430103732,4.052322212,0.575731764,5.0420225819999995,3.9365441430000003,1.759575925,0.856497665,0.19980932399999998,0.7066797640000001,1.245649676,1.07542959,0.869138251,0.498912974,1.4075987980000002,0.21783285300000002,0.8484429529999999,1.467789071,2.537731223,2.181151779,0.871235888,0.427623797,0.31163047899999996,0.10850509900000001,0.90926093,0.8490006529999999,0.282893198,0.759456565,0.650068895,0.857780595,0.882654583,0.276626467,0.32276423600000004,2.27238044,8.918754012,0.328181106,1.032554161,2.0331917269999997,6.734352585,3.692680275,1.09717167,0.154654202,0.162865617,1.202922646,1.8328561730000001,0.465920412,1.689556896,4.71935233,0.717876788
BT20,GSK690693_GSK1120212,HGF,0,2.268025362,3.315902392,0.582969814,5.087804806,4.093589436,1.522361359,0.8155940909999999,0.211143468,0.700417306,1.061073338,1.139321075,0.9817968490000001,0.483220976,1.357027956,0.220017197,0.883844176,1.10727304,2.447680977,2.052556336,0.992086822,0.44770697,0.332079784,0.111427297,0.7866348040000001,0.857812293,0.29481411,0.79060915,0.626079095,0.812020289,0.864664137,0.26004486600000004,0.32964492300000003,2.397764866,6.422926255,0.36307618799999997,0.933746455,2.24662436,6.305175406,3.092327325,1.069103227,0.126939031,0.12114273,1.118219245,1.857478826,0.500328268,1.741076887,3.609045514,0.7647842109999999
BT20,GSK690693_GSK1120212,HGF,0,2.344511928,3.435401599,0.658918173,5.751925718,5.094576107,1.671129884,0.792642214,0.19787748800000002,0.697724421,1.111486535,1.178611721,0.921586865,0.465284266,1.395663116,0.205535238,0.8587748890000001,1.126915142,2.572168294,2.2007715,0.953560538,0.442879353,0.316509358,0.11328828699999999,0.799425686,0.8784591840000001,0.287049028,0.7896878690000001,0.5951753470000001,0.7751591640000001,0.888640333,0.263554803,0.304582737,2.352456896,8.99117369,0.35167515299999996,0.946429579,2.295310455,6.495658691,3.196111263,1.109146462,0.125227995,0.12276742,1.178206334,1.961016476,0.46559434,2.239740167,3.300945356,0.729488661
BT20,GSK690693_GSK1120212,EGF,0,2.117817621,3.062978968,0.500810062,5.169170805,3.421200174,1.875144341,0.954341167,0.230055368,0.746823012,1.024997266,1.140912512,1.055078598,0.5215175870000001,1.481886899,0.22919075,1.0081613170000001,1.061665128,1.9275282969999998,1.60369991,0.979122837,0.454337558,0.380442692,0.10894236800000001,0.583854278,1.017528147,0.271323565,1.145913167,0.618901145,0.9582297540000001,0.882431709,0.393543256,0.333920145,2.296958994,2.858012792,0.375163284,1.001956899,2.2721591,6.59375222,2.539246641,1.385707534,0.33334393100000004,0.32947246199999997,1.145839831,2.184054525,0.50069235,1.4429882319999998,3.2349516439999997,0.713252908
BT20,GSK690693_GSK1120212,EGF,0,2.269872622,3.0265475910000004,0.414753904,4.820418905,3.4646434630000003,1.7624356230000002,0.869010301,0.220486328,0.734829125,0.8671768329999999,1.103776167,0.984230431,0.5342548189999999,1.4629572640000001,0.23781922,1.001661324,1.050177258,1.7805572280000002,1.556788193,0.941930367,0.42520563299999997,0.393526179,0.096355555,0.558889389,0.810944668,0.263469891,1.062786365,0.631061024,0.914211593,0.830500894,0.336540161,0.33826849200000003,2.265997451,4.46862336,0.33828719,0.94634155,2.140210721,7.104142921,2.363736227,1.161444712,0.21785098,0.217879438,1.043161432,1.9512257780000002,0.471368579,1.61690913,4.262057701,0.7893917140000001
BT20,GSK690693_GSK1120212,EGF,0,2.178144882,3.2260996489999996,0.414618229,5.536553975,3.748059092,1.791615559,0.860215857,0.237410426,0.706516555,0.9971676970000001,1.160399028,1.0284910729999999,0.560751023,1.391357952,0.220585279,1.0347120509999999,1.0073241290000001,1.8492766999999999,1.642400036,1.004505166,0.45018942799999995,0.40671518799999995,0.094612763,0.589326205,1.0567337559999999,0.329592548,1.0072005259999999,0.6366668360000001,0.906505067,0.850500892,0.35929589,0.341219358,2.2156076419999997,4.934741465,0.352232847,1.058273695,2.3064860780000003,6.0917028360000005,2.8524900960000004,1.3430054519999999,0.235360023,0.251800051,1.065474843,2.4326567000000003,0.494810142,1.629653593,3.7653219239999998,0.886847098
BT20,GSK690693_GSK1120212,EGF,0,3.275583175,4.459435534,0.42971566899999997,8.579359554,5.720571919,2.608077582,0.7849164259999999,0.202952038,0.650218197,0.8217304959999999,0.959598576,1.002426178,0.679964493,1.3757958330000002,0.21705399600000003,1.018981909,0.9237380559999999,2.471291616,1.8793737819999998,1.341409602,0.41178280700000003,0.333764541,0.095341241,0.584442214,1.084051109,0.282384318,1.055543822,0.578003126,0.772005631,0.7777517979999999,0.32464008899999997,0.30694696899999996,2.991563653,3.9106345819999997,0.336087946,0.862804537,3.2613289310000004,9.466805371,4.126759108,1.5424541230000002,0.205959566,0.19088655899999998,1.117927103,3.4975455980000003,0.4188639,1.3514034869999998,5.563111084,0.74443842
BT20,GSK690693_GSK1120212,EGF,0,2.4544638830000003,3.766861936,0.511294403,4.722731081,3.8116118489999997,1.8077906540000002,0.908481462,0.228603922,0.760452621,1.055139723,1.1588324159999999,0.883576345,0.48163169200000006,1.3799603999999999,0.222798307,0.894417059,1.137168126,1.9182703980000002,1.632575961,0.91953923,0.45231952799999997,0.36849507,0.09722755300000001,0.7699319920000001,0.7634854870000001,0.37289848700000006,0.83219733,0.614877649,0.950505843,0.9612418859999999,0.297545516,0.337971415,2.2726766240000003,5.398804299,0.34515073700000004,0.9620164040000001,1.787903927,5.741721496,2.5388343030000002,1.0589930909999998,0.15003728300000002,0.14410829,1.154067063,1.701450453,0.513008106,1.6133915509999999,4.474028228,0.949115577
BT20,GSK690693_GSK1120212,EGF,0,2.11911213,3.3644561289999997,0.536252634,4.563611632,3.699390119,1.695774765,0.9023184940000001,0.23291641100000002,0.7598303940000001,1.193813805,1.128607409,0.9649016229999999,0.45780663,1.386201374,0.24573232600000003,0.885466731,1.124370892,2.070487377,1.775179627,0.953109202,0.460112774,0.360454726,0.093193924,0.7943654790000001,0.796608447,0.33704442,0.781210071,0.6894464020000001,0.8983052109999999,0.926135745,0.297030251,0.323914766,2.2896526059999998,4.08879289,0.353553126,0.9881206640000001,1.88085657,5.629249495,2.5203103430000002,0.9737604320000001,0.153431039,0.138412077,1.2838923979999999,1.7361942330000002,0.506489095,1.66911547,4.343291202,0.918938855
BT20,GSK690693_GSK1120212,EGF,0,2.1929828330000003,2.57332009,0.555244147,4.917442746,3.495303715,1.9414523940000001,0.881530375,0.21327998399999998,0.720640451,1.140125575,1.182839901,0.959711251,0.444251897,1.398489976,0.22363971600000002,0.865894596,1.1552207209999998,2.084908243,1.816493759,0.9407901559999999,0.43434203600000004,0.35223558200000005,0.099959534,0.847075641,0.927116852,0.27580329800000003,0.807916023,0.642950954,0.8430524159999999,0.8461936640000001,0.29219302399999997,0.321497346,2.333744281,5.591981652,0.375246681,0.9618461429999999,2.176804052,5.70016093,2.7060065019999997,1.116264433,0.189238237,0.19910866600000002,1.4215149440000001,1.9662027469999999,0.498465609,1.734359573,3.94893225,0.770752705
BT20,GSK690693_GSK1120212,EGF,0,2.397479361,3.6535648660000004,0.7416613059999999,6.029595606,4.504644744,2.218438613,0.887621971,0.20140035399999998,0.730383969,1.19710496,1.063873343,1.0328221640000002,0.402027381,1.332034926,0.22699247600000003,0.9689421999999999,1.0827900529999999,2.338333163,1.888444215,0.941227535,0.43117510200000003,0.35632330700000003,0.106536707,0.84948963,1.0944368999999998,0.28600189800000003,0.890263957,0.662980209,0.897330548,0.873154795,0.33941196799999995,0.321196347,2.337301016,1.5105657259999998,0.422235019,1.069512933,2.2671964559999997,5.819783211,3.26885564,1.4038182559999999,0.215292808,0.205745067,1.5780161469999998,2.251893141,0.5083062279999999,1.401926095,3.775429087,0.692818501
BT20,GSK690693_GSK1120212,EGF,0,2.128941002,3.170120685,0.621956186,5.765262317,4.529648432,1.946977344,0.827722217,0.199212055,0.720555987,1.096385511,1.071109502,0.937996365,0.492409573,1.4124217140000002,0.225088928,0.870108848,1.013604739,2.4253159109999998,2.0521387559999997,0.862612913,0.44929167600000003,0.319196047,0.11151639,0.79023178,0.948987824,0.295745338,0.815487573,0.627779574,0.812834892,0.8018927090000001,0.280786853,0.306896743,2.369585164,3.685651683,0.40639642600000003,0.8956010409999999,2.238138469,5.791662412999999,3.14206364,1.214881881,0.18160813,0.17467487199999998,1.3339586,2.10051646,0.503008666,1.541540004,3.256379173,0.741158503
BT20,GSK690693_GSK1120212,EGF,0,2.430103732,4.052322212,0.575731764,5.0420225819999995,3.9365441430000003,1.759575925,0.856497665,0.19980932399999998,0.7066797640000001,1.245649676,1.07542959,0.869138251,0.498912974,1.4075987980000002,0.21783285300000002,0.8484429529999999,1.467789071,2.537731223,2.181151779,0.871235888,0.427623797,0.31163047899999996,0.10850509900000001,0.90926093,0.8490006529999999,0.282893198,0.759456565,0.650068895,0.857780595,0.882654583,0.276626467,0.32276423600000004,2.27238044,8.918754012,0.328181106,1.032554161,2.0331917269999997,6.734352585,3.692680275,1.09717167,0.154654202,0.162865617,1.202922646,1.8328561730000001,0.465920412,1.689556896,4.71935233,0.717876788
BT20,GSK690693_GSK1120212,EGF,0,2.268025362,3.315902392,0.582969814,5.087804806,4.093589436,1.522361359,0.8155940909999999,0.211143468,0.700417306,1.061073338,1.139321075,0.9817968490000001,0.483220976,1.357027956,0.220017197,0.883844176,1.10727304,2.447680977,2.052556336,0.992086822,0.44770697,0.332079784,0.111427297,0.7866348040000001,0.857812293,0.29481411,0.79060915,0.626079095,0.812020289,0.864664137,0.26004486600000004,0.32964492300000003,2.397764866,6.422926255,0.36307618799999997,0.933746455,2.24662436,6.305175406,3.092327325,1.069103227,0.126939031,0.12114273,1.118219245,1.857478826,0.500328268,1.741076887,3.609045514,0.7647842109999999
BT20,GSK690693_GSK1120212,EGF,0,2.344511928,3.435401599,0.658918173,5.751925718,5.094576107,1.671129884,0.792642214,0.19787748800000002,0.697724421,1.111486535,1.178611721,0.921586865,0.465284266,1.395663116,0.205535238,0.8587748890000001,1.126915142,2.572168294,2.2007715,0.953560538,0.442879353,0.316509358,0.11328828699999999,0.799425686,0.8784591840000001,0.287049028,0.7896878690000001,0.5951753470000001,0.7751591640000001,0.888640333,0.263554803,0.304582737,2.352456896,8.99117369,0.35167515299999996,0.946429579,2.295310455,6.495658691,3.196111263,1.109146462,0.125227995,0.12276742,1.178206334,1.961016476,0.46559434,2.239740167,3.300945356,0.729488661
BT20,GSK690693_GSK1120212,FGF1,0,2.117817621,3.062978968,0.500810062,5.169170805,3.421200174,1.875144341,0.954341167,0.230055368,0.746823012,1.024997266,1.140912512,1.055078598,0.5215175870000001,1.481886899,0.22919075,1.0081613170000001,1.061665128,1.9275282969999998,1.60369991,0.979122837,0.454337558,0.380442692,0.10894236800000001,0.583854278,1.017528147,0.271323565,1.145913167,0.618901145,0.9582297540000001,0.882431709,0.393543256,0.333920145,2.296958994,2.858012792,0.375163284,1.001956899,2.2721591,6.59375222,2.539246641,1.385707534,0.33334393100000004,0.32947246199999997,1.145839831,2.184054525,0.50069235,1.4429882319999998,3.2349516439999997,0.713252908
BT20,GSK690693_GSK1120212,FGF1,0,2.269872622,3.0265475910000004,0.414753904,4.820418905,3.4646434630000003,1.7624356230000002,0.869010301,0.220486328,0.734829125,0.8671768329999999,1.103776167,0.984230431,0.5342548189999999,1.4629572640000001,0.23781922,1.001661324,1.050177258,1.7805572280000002,1.556788193,0.941930367,0.42520563299999997,0.393526179,0.096355555,0.558889389,0.810944668,0.263469891,1.062786365,0.631061024,0.914211593,0.830500894,0.336540161,0.33826849200000003,2.265997451,4.46862336,0.33828719,0.94634155,2.140210721,7.104142921,2.363736227,1.161444712,0.21785098,0.217879438,1.043161432,1.9512257780000002,0.471368579,1.61690913,4.262057701,0.7893917140000001
BT20,GSK690693_GSK1120212,FGF1,0,2.178144882,3.2260996489999996,0.414618229,5.536553975,3.748059092,1.791615559,0.860215857,0.237410426,0.706516555,0.9971676970000001,1.160399028,1.0284910729999999,0.560751023,1.391357952,0.220585279,1.0347120509999999,1.0073241290000001,1.8492766999999999,1.642400036,1.004505166,0.45018942799999995,0.40671518799999995,0.094612763,0.589326205,1.0567337559999999,0.329592548,1.0072005259999999,0.6366668360000001,0.906505067,0.850500892,0.35929589,0.341219358,2.2156076419999997,4.934741465,0.352232847,1.058273695,2.3064860780000003,6.0917028360000005,2.8524900960000004,1.3430054519999999,0.235360023,0.251800051,1.065474843,2.4326567000000003,0.494810142,1.629653593,3.7653219239999998,0.886847098
BT20,GSK690693_GSK1120212,FGF1,0,3.275583175,4.459435534,0.42971566899999997,8.579359554,5.720571919,2.608077582,0.7849164259999999,0.202952038,0.650218197,0.8217304959999999,0.959598576,1.002426178,0.679964493,1.3757958330000002,0.21705399600000003,1.018981909,0.9237380559999999,2.471291616,1.8793737819999998,1.341409602,0.41178280700000003,0.333764541,0.095341241,0.584442214,1.084051109,0.282384318,1.055543822,0.578003126,0.772005631,0.7777517979999999,0.32464008899999997,0.30694696899999996,2.991563653,3.9106345819999997,0.336087946,0.862804537,3.2613289310000004,9.466805371,4.126759108,1.5424541230000002,0.205959566,0.19088655899999998,1.117927103,3.4975455980000003,0.4188639,1.3514034869999998,5.563111084,0.74443842
BT20,GSK690693_GSK1120212,FGF1,0,2.4544638830000003,3.766861936,0.511294403,4.722731081,3.8116118489999997,1.8077906540000002,0.908481462,0.228603922,0.760452621,1.055139723,1.1588324159999999,0.883576345,0.48163169200000006,1.3799603999999999,0.222798307,0.894417059,1.137168126,1.9182703980000002,1.632575961,0.91953923,0.45231952799999997,0.36849507,0.09722755300000001,0.7699319920000001,0.7634854870000001,0.37289848700000006,0.83219733,0.614877649,0.950505843,0.9612418859999999,0.297545516,0.337971415,2.2726766240000003,5.398804299,0.34515073700000004,0.9620164040000001,1.787903927,5.741721496,2.5388343030000002,1.0589930909999998,0.15003728300000002,0.14410829,1.154067063,1.701450453,0.513008106,1.6133915509999999,4.474028228,0.949115577
BT20,GSK690693_GSK1120212,FGF1,0,2.11911213,3.3644561289999997,0.536252634,4.563611632,3.699390119,1.695774765,0.9023184940000001,0.23291641100000002,0.7598303940000001,1.193813805,1.128607409,0.9649016229999999,0.45780663,1.386201374,0.24573232600000003,0.885466731,1.124370892,2.070487377,1.775179627,0.953109202,0.460112774,0.360454726,0.093193924,0.7943654790000001,0.796608447,0.33704442,0.781210071,0.6894464020000001,0.8983052109999999,0.926135745,0.297030251,0.323914766,2.2896526059999998,4.08879289,0.353553126,0.9881206640000001,1.88085657,5.629249495,2.5203103430000002,0.9737604320000001,0.153431039,0.138412077,1.2838923979999999,1.7361942330000002,0.506489095,1.66911547,4.343291202,0.918938855
BT20,GSK690693_GSK1120212,FGF1,0,2.1929828330000003,2.57332009,0.555244147,4.917442746,3.495303715,1.9414523940000001,0.881530375,0.21327998399999998,0.720640451,1.140125575,1.182839901,0.959711251,0.444251897,1.398489976,0.22363971600000002,0.865894596,1.1552207209999998,2.084908243,1.816493759,0.9407901559999999,0.43434203600000004,0.35223558200000005,0.099959534,0.847075641,0.927116852,0.27580329800000003,0.807916023,0.642950954,0.8430524159999999,0.8461936640000001,0.29219302399999997,0.321497346,2.333744281,5.591981652,0.375246681,0.9618461429999999,2.176804052,5.70016093,2.7060065019999997,1.116264433,0.189238237,0.19910866600000002,1.4215149440000001,1.9662027469999999,0.498465609,1.734359573,3.94893225,0.770752705
BT20,GSK690693_GSK1120212,FGF1,0,2.397479361,3.6535648660000004,0.7416613059999999,6.029595606,4.504644744,2.218438613,0.887621971,0.20140035399999998,0.730383969,1.19710496,1.063873343,1.0328221640000002,0.402027381,1.332034926,0.22699247600000003,0.9689421999999999,1.0827900529999999,2.338333163,1.888444215,0.941227535,0.43117510200000003,0.35632330700000003,0.106536707,0.84948963,1.0944368999999998,0.28600189800000003,0.890263957,0.662980209,0.897330548,0.873154795,0.33941196799999995,0.321196347,2.337301016,1.5105657259999998,0.422235019,1.069512933,2.2671964559999997,5.819783211,3.26885564,1.4038182559999999,0.215292808,0.205745067,1.5780161469999998,2.251893141,0.5083062279999999,1.401926095,3.775429087,0.692818501
BT20,GSK690693_GSK1120212,FGF1,0,2.128941002,3.170120685,0.621956186,5.765262317,4.529648432,1.946977344,0.827722217,0.199212055,0.720555987,1.096385511,1.071109502,0.937996365,0.492409573,1.4124217140000002,0.225088928,0.870108848,1.013604739,2.4253159109999998,2.0521387559999997,0.862612913,0.44929167600000003,0.319196047,0.11151639,0.79023178,0.948987824,0.295745338,0.815487573,0.627779574,0.812834892,0.8018927090000001,0.280786853,0.306896743,2.369585164,3.685651683,0.40639642600000003,0.8956010409999999,2.238138469,5.791662412999999,3.14206364,1.214881881,0.18160813,0.17467487199999998,1.3339586,2.10051646,0.503008666,1.541540004,3.256379173,0.741158503
BT20,GSK690693_GSK1120212,FGF1,0,2.430103732,4.052322212,0.575731764,5.0420225819999995,3.9365441430000003,1.759575925,0.856497665,0.19980932399999998,0.7066797640000001,1.245649676,1.07542959,0.869138251,0.498912974,1.4075987980000002,0.21783285300000002,0.8484429529999999,1.467789071,2.537731223,2.181151779,0.871235888,0.427623797,0.31163047899999996,0.10850509900000001,0.90926093,0.8490006529999999,0.282893198,0.759456565,0.650068895,0.857780595,0.882654583,0.276626467,0.32276423600000004,2.27238044,8.918754012,0.328181106,1.032554161,2.0331917269999997,6.734352585,3.692680275,1.09717167,0.154654202,0.162865617,1.202922646,1.8328561730000001,0.465920412,1.689556896,4.71935233,0.717876788
BT20,GSK690693_GSK1120212,FGF1,0,2.268025362,3.315902392,0.582969814,5.087804806,4.093589436,1.522361359,0.8155940909999999,0.211143468,0.700417306,1.061073338,1.139321075,0.9817968490000001,0.483220976,1.357027956,0.220017197,0.883844176,1.10727304,2.447680977,2.052556336,0.992086822,0.44770697,0.332079784,0.111427297,0.7866348040000001,0.857812293,0.29481411,0.79060915,0.626079095,0.812020289,0.864664137,0.26004486600000004,0.32964492300000003,2.397764866,6.422926255,0.36307618799999997,0.933746455,2.24662436,6.305175406,3.092327325,1.069103227,0.126939031,0.12114273,1.118219245,1.857478826,0.500328268,1.741076887,3.609045514,0.7647842109999999
BT20,GSK690693_GSK1120212,FGF1,0,2.344511928,3.435401599,0.658918173,5.751925718,5.094576107,1.671129884,0.792642214,0.19787748800000002,0.697724421,1.111486535,1.178611721,0.921586865,0.465284266,1.395663116,0.205535238,0.8587748890000001,1.126915142,2.572168294,2.2007715,0.953560538,0.442879353,0.316509358,0.11328828699999999,0.799425686,0.8784591840000001,0.287049028,0.7896878690000001,0.5951753470000001,0.7751591640000001,0.888640333,0.263554803,0.304582737,2.352456896,8.99117369,0.35167515299999996,0.946429579,2.295310455,6.495658691,3.196111263,1.109146462,0.125227995,0.12276742,1.178206334,1.961016476,0.46559434,2.239740167,3.300945356,0.729488661
BT20,DMSO,IGF1,0,2.1776271819999997,2.967836298,0.481221444,2.260609064,1.7218280080000001,1.90312607,0.959929299,0.229999628,0.72130289,1.108811548,1.092015696,1.0794392179999999,0.47405432700000005,1.407307549,0.219143258,1.038189974,1.13568943,2.635892759,2.355285677,0.9217625770000001,0.46681977399999997,0.376387381,0.376374573,0.755585252,1.386914734,0.31641013,1.1869351559999999,0.656079438,0.8417761859999999,0.861040213,0.696759129,0.38228669299999996,2.187474061,2.23875346,0.396067695,1.127476852,2.346733171,6.597079700000001,2.892741806,2.136317976,1.009154765,1.030957671,1.1436927159999999,2.3711964869999997,0.5081553910000001,1.469037709,2.301084165,0.7971439570000001
BT20,DMSO,IGF1,0,2.2204000809999997,3.1360289619999997,0.44074327399999996,2.482221784,1.715719816,1.9903453709999999,0.959649344,0.232911449,0.7711843290000001,1.118073447,1.10663021,1.065184938,0.45371560200000005,1.357637844,0.216223403,0.9173526540000001,1.06828551,2.7931001230000003,2.467254184,0.980805686,0.470456749,0.371765687,0.414802785,0.726222058,1.487839752,0.31079713600000003,1.1980465340000002,0.593007769,0.9019847240000001,0.911321762,0.7177195670000001,0.400479246,2.352949355,2.3673051380000003,0.41165056,1.139143148,2.512992398,6.538010167,3.208620027,2.272034675,1.1424621659999998,1.016930322,1.28359003,2.3419254730000003,0.478137178,1.433797321,2.584182831,0.823430245
BT20,DMSO,IGF1,0,2.409007038,3.2721928780000002,0.419681039,2.026221104,1.547691054,1.950512424,0.972177396,0.23086958800000001,0.727640994,1.007824978,1.160265521,0.992278896,0.47961003,1.386670654,0.21434630699999999,0.970944845,1.1758906999999998,2.557550204,2.313824243,0.966107004,0.434739459,0.382122943,0.400518959,0.8504452859999999,1.332537847,0.292322145,1.07307091,0.644100815,0.9047289079999999,0.8620732190000001,0.672832509,0.383542156,2.216750024,5.5105611539999995,0.38873104700000005,1.119488267,2.193693665,6.4369442889999995,2.917592323,1.913274045,0.731539243,0.81633223,1.04960393,2.2255827480000003,0.502700931,1.6396346769999999,2.874411905,0.769133847
BT20,DMSO,IGF1,0,2.329618768,3.3511127960000002,0.40790587100000003,2.0511560380000002,1.5817102159999998,1.86654848,0.942811565,0.234358199,0.721130952,1.0990497909999999,1.15797956,1.0130521190000001,0.439811715,1.3699085819999999,0.212056925,0.935083082,1.099409932,2.771618031,2.3561714119999997,1.084084199,0.44717296799999995,0.392342013,0.40264562600000003,0.816815877,1.495898255,0.300096938,1.116556788,0.642750581,0.876173137,0.891076306,0.6947061090000001,0.39069326200000004,2.29909598,4.519013406,0.379612245,1.1033005,2.432231227,6.554865218,3.199959813,2.191110235,0.729550275,0.772375655,1.0181227940000002,2.479886406,0.495381974,1.633496155,2.8988843689999997,0.8205312920000001
BT20,DMSO,IGF1,0,2.383568973,3.5608083980000003,0.547262029,2.217690664,2.18151261,1.3976792619999998,0.977043744,0.23491437,0.7775684209999999,1.135720287,1.087639055,1.077448607,0.442293435,1.334327628,0.20778393399999998,0.853884231,1.125680307,2.785812833,2.40063992,0.8858544970000001,0.446989223,0.357223594,0.538764931,1.4030896730000002,1.183891952,0.344508504,1.081126564,0.6779860320000001,0.875601518,0.89737961,0.595015204,0.36993652200000005,2.276376198,3.8900509569999997,0.37539039700000004,1.034546961,2.183305398,6.214187897,2.8761145239999997,1.756426689,0.476272431,0.48110642299999995,1.1241094459999998,1.969304265,0.524301687,1.7844752640000001,3.366310978,0.825156708
BT20,DMSO,IGF1,0,2.70610116,4.118461944,0.46044605,2.1582900819999997,2.0234206930000003,1.357364994,0.993581893,0.240581121,0.758419506,1.098275015,1.0556405309999999,1.0337186790000001,0.418450062,1.353844588,0.219816946,0.830933461,1.113847646,2.62363961,2.238931385,0.9517830409999999,0.42465639,0.373529375,0.571192885,1.3484692669999998,1.027848209,0.342165294,1.006580166,0.662386351,0.891766347,0.890024576,0.633928887,0.395816104,2.18732611,3.841316465,0.330307559,0.999179555,2.072516446,6.811824415,2.53423205,1.674528819,0.542748692,0.494035842,1.019022055,1.74469286,0.504906184,1.5597957180000002,3.845471143,0.874674049
BT20,DMSO,IGF1,0,2.8546995589999997,4.071956012,0.499561779,2.342495703,2.232534367,1.6430674809999999,1.036112698,0.223052736,0.692071213,1.2353571190000001,1.1118787140000002,0.899178637,0.495967647,1.455890027,0.230062735,0.825114908,1.196775647,2.7642669489999996,2.400379191,0.96458155,0.436547026,0.35965632399999997,0.589871624,1.725165927,0.9688782159999999,0.324090335,0.9112539959999999,0.728292858,0.859382995,0.925064914,0.578307438,0.361592598,2.30363641,5.894215556,0.324670282,0.9182941059999999,2.022406747,7.941074949,2.642310785,1.412311001,0.410156426,0.420760591,1.300990997,1.777306244,0.483102728,1.8634381569999998,4.382623301000001,0.856207486
BT20,DMSO,IGF1,0,2.633440435,3.9792005589999997,0.547915423,2.344189505,2.302197183,1.8117235440000001,0.956459827,0.215407193,0.721219693,1.2596637290000001,1.002873924,0.9202359809999999,0.421740151,1.406223192,0.198992086,0.8038533990000001,1.089682463,2.897953765,2.630006135,0.8783664609999999,0.41466719399999996,0.341394752,0.5416627479999999,1.379216376,1.098515016,0.35884055600000003,0.946459574,0.5848966210000001,0.780470715,0.8936644890000001,0.554597417,0.340939403,2.43369187,4.442887146,0.356356005,0.9925724709999999,2.2431120890000003,6.380192107999999,2.9520042660000003,1.6066913880000002,0.416913559,0.429830361,1.368182292,1.950927731,0.45597015799999996,1.701144126,3.679288583,0.853594643
